event_id,track_idx,predicted_label,predicted_pdg
473.0,0.0,muon,13
473.0,1.0,muon,13
474.0,0.0,muon,13
474.0,1.0,proton,2212
475.0,0.0,other,0
475.0,1.0,other,0
476.0,0.0,muon,13
476.0,1.0,proton,2212
477.0,0.0,muon,13
477.0,1.0,muon,13
478.0,0.0,muon,13
478.0,1.0,other,0
479.0,0.0,muon,13
479.0,1.0,proton,2212
480.0,0.0,muon,13
480.0,1.0,proton,2212
480.0,2.0,other,0
481.0,0.0,muon,13
481.0,1.0,other,0
482.0,0.0,electron,11
482.0,1.0,other,0
483.0,0.0,electron,11
483.0,1.0,other,0
484.0,0.0,other,0
484.0,1.0,pion,211
484.0,2.0,pion,211
485.0,0.0,muon,13
485.0,1.0,pion,211
486.0,0.0,muon,13
486.0,1.0,pion,211
487.0,0.0,muon,13
487.0,1.0,muon,13
488.0,0.0,muon,13
488.0,1.0,proton,2212
489.0,0.0,muon,13
489.0,1.0,pion,211
490.0,0.0,proton,2212
490.0,1.0,muon,13
490.0,2.0,pion,211
491.0,0.0,pion,211
491.0,1.0,pion,211
492.0,0.0,muon,13
492.0,1.0,proton,2212
493.0,0.0,muon,13
493.0,1.0,muon,13
494.0,0.0,pion,211
494.0,1.0,pion,211
494.0,2.0,pion,211
495.0,0.0,pion,211
495.0,1.0,pion,211
496.0,0.0,muon,13
496.0,1.0,proton,2212
497.0,0.0,muon,13
497.0,1.0,muon,13
497.0,2.0,muon,13
498.0,0.0,muon,13
498.0,1.0,pion,211
499.0,0.0,muon,13
499.0,1.0,proton,2212
500.0,0.0,pion,211
500.0,1.0,pion,211
500.0,2.0,pion,211
501.0,0.0,pion,211
501.0,1.0,pion,211
502.0,0.0,muon,13
502.0,1.0,proton,2212
503.0,0.0,pion,211
503.0,1.0,pion,211
504.0,0.0,muon,13
504.0,1.0,other,0
505.0,0.0,muon,13
505.0,1.0,pion,211
506.0,0.0,electron,11
506.0,1.0,other,0
507.0,0.0,pion,211
507.0,1.0,electron,11
508.0,0.0,proton,2212
508.0,1.0,proton,2212
509.0,0.0,muon,13
509.0,1.0,proton,2212
510.0,0.0,pion,211
510.0,1.0,pion,211
511.0,0.0,muon,13
511.0,1.0,proton,2212
511.0,2.0,pion,211
512.0,0.0,muon,13
512.0,1.0,muon,13
512.0,2.0,proton,2212
513.0,0.0,muon,13
513.0,1.0,muon,13
514.0,0.0,muon,13
514.0,1.0,other,0
515.0,0.0,muon,13
515.0,1.0,muon,13
516.0,0.0,muon,13
516.0,1.0,proton,2212
517.0,0.0,proton,2212
517.0,1.0,pion,211
518.0,0.0,muon,13
518.0,1.0,muon,13
519.0,0.0,pion,211
519.0,1.0,pion,211
520.0,0.0,muon,13
520.0,1.0,muon,13
521.0,0.0,pion,211
521.0,1.0,proton,2212
522.0,0.0,muon,13
522.0,1.0,pion,211
523.0,0.0,other,0
523.0,1.0,other,0
523.0,2.0,other,0
524.0,0.0,muon,13
524.0,1.0,pion,211
525.0,0.0,muon,13
525.0,1.0,muon,13
526.0,0.0,muon,13
526.0,1.0,other,0
527.0,0.0,muon,13
527.0,1.0,pion,211
528.0,0.0,muon,13
528.0,1.0,proton,2212
529.0,0.0,pion,211
529.0,1.0,other,0
530.0,0.0,muon,13
530.0,1.0,pion,211
531.0,0.0,muon,13
531.0,1.0,proton,2212
532.0,0.0,pion,211
532.0,1.0,pion,211
533.0,0.0,muon,13
533.0,1.0,pion,211
534.0,0.0,muon,13
534.0,1.0,pion,211
535.0,0.0,muon,13
535.0,1.0,muon,13
535.0,2.0,other,0
536.0,0.0,muon,13
536.0,1.0,muon,13
537.0,0.0,muon,13
537.0,1.0,proton,2212
538.0,0.0,muon,13
538.0,1.0,proton,2212
539.0,0.0,muon,13
539.0,1.0,other,0
540.0,0.0,muon,13
540.0,1.0,muon,13
541.0,0.0,muon,13
541.0,1.0,proton,2212
542.0,0.0,muon,13
542.0,1.0,muon,13
543.0,0.0,electron,11
543.0,1.0,electron,11
544.0,0.0,muon,13
544.0,1.0,other,0
545.0,0.0,muon,13
545.0,1.0,muon,13
546.0,0.0,muon,13
546.0,1.0,proton,2212
547.0,0.0,muon,13
547.0,1.0,muon,13
548.0,0.0,pion,211
548.0,1.0,pion,211
549.0,0.0,muon,13
549.0,1.0,muon,13
550.0,0.0,pion,211
550.0,1.0,other,0
551.0,0.0,pion,211
551.0,1.0,muon,13
551.0,2.0,electron,11
552.0,0.0,muon,13
552.0,1.0,muon,13
553.0,0.0,other,0
553.0,1.0,proton,2212
553.0,2.0,other,0
554.0,0.0,electron,11
554.0,1.0,other,0
555.0,0.0,muon,13
555.0,1.0,proton,2212
556.0,0.0,muon,13
556.0,1.0,muon,13
557.0,0.0,muon,13
557.0,1.0,pion,211
558.0,0.0,muon,13
558.0,1.0,proton,2212
559.0,0.0,pion,211
559.0,1.0,electron,11
560.0,0.0,other,0
560.0,1.0,electron,11
561.0,0.0,muon,13
561.0,1.0,muon,13
562.0,0.0,other,0
562.0,1.0,pion,211
563.0,0.0,other,0
563.0,1.0,pion,211
564.0,0.0,pion,211
564.0,1.0,other,0
565.0,0.0,muon,13
565.0,1.0,pion,211
566.0,0.0,pion,211
566.0,1.0,pion,211
567.0,0.0,muon,13
567.0,1.0,other,0
568.0,0.0,muon,13
568.0,1.0,other,0
569.0,0.0,muon,13
569.0,1.0,pion,211
570.0,0.0,muon,13
570.0,1.0,proton,2212
571.0,0.0,other,0
571.0,1.0,other,0
572.0,0.0,other,0
572.0,1.0,other,0
573.0,0.0,muon,13
573.0,1.0,pion,211
574.0,0.0,proton,2212
574.0,1.0,proton,2212
575.0,0.0,muon,13
575.0,1.0,other,0
576.0,0.0,muon,13
576.0,1.0,proton,2212
577.0,0.0,muon,13
577.0,1.0,muon,13
578.0,0.0,electron,11
578.0,1.0,other,0
579.0,0.0,muon,13
579.0,1.0,other,0
580.0,0.0,muon,13
580.0,1.0,proton,2212
581.0,0.0,muon,13
581.0,1.0,other,0
582.0,0.0,pion,211
582.0,1.0,pion,211
583.0,0.0,muon,13
583.0,1.0,muon,13
584.0,0.0,muon,13
584.0,1.0,proton,2212
585.0,0.0,muon,13
585.0,1.0,pion,211
586.0,0.0,muon,13
586.0,1.0,proton,2212
587.0,0.0,muon,13
587.0,1.0,other,0
588.0,0.0,muon,13
588.0,1.0,electron,11
589.0,0.0,pion,211
589.0,1.0,pion,211
590.0,0.0,muon,13
590.0,1.0,pion,211
591.0,0.0,muon,13
591.0,1.0,muon,13
592.0,0.0,muon,13
592.0,1.0,proton,2212
593.0,0.0,muon,13
593.0,1.0,pion,211
594.0,0.0,proton,2212
594.0,1.0,other,0
595.0,0.0,pion,211
595.0,1.0,pion,211
596.0,0.0,muon,13
596.0,1.0,proton,2212
597.0,0.0,pion,211
597.0,1.0,electron,11
598.0,0.0,muon,13
598.0,1.0,other,0
599.0,0.0,muon,13
599.0,1.0,other,0
600.0,0.0,pion,211
600.0,1.0,proton,2212
601.0,0.0,muon,13
601.0,1.0,proton,2212
602.0,0.0,muon,13
602.0,1.0,proton,2212
603.0,0.0,muon,13
603.0,1.0,other,0
603.0,2.0,pion,211
604.0,0.0,muon,13
604.0,1.0,pion,211
604.0,2.0,pion,211
605.0,0.0,pion,211
605.0,1.0,electron,11
605.0,2.0,other,0
606.0,0.0,muon,13
606.0,1.0,pion,211
607.0,0.0,pion,211
607.0,1.0,muon,13
608.0,0.0,pion,211
608.0,1.0,other,0
609.0,0.0,muon,13
609.0,1.0,muon,13
610.0,0.0,proton,2212
610.0,1.0,proton,2212
611.0,0.0,pion,211
611.0,1.0,pion,211
612.0,0.0,muon,13
612.0,1.0,other,0
613.0,0.0,muon,13
613.0,1.0,pion,211
614.0,0.0,muon,13
614.0,1.0,electron,11
615.0,0.0,muon,13
615.0,1.0,pion,211
616.0,0.0,pion,211
616.0,1.0,pion,211
617.0,0.0,pion,211
617.0,1.0,pion,211
617.0,2.0,proton,2212
617.0,3.0,muon,13
618.0,0.0,muon,13
618.0,1.0,muon,13
619.0,0.0,muon,13
619.0,1.0,muon,13
620.0,0.0,proton,2212
620.0,1.0,pion,211
621.0,0.0,pion,211
621.0,1.0,other,0
622.0,0.0,muon,13
622.0,1.0,muon,13
623.0,0.0,muon,13
623.0,1.0,proton,2212
624.0,0.0,electron,11
624.0,1.0,electron,11
624.0,2.0,other,0
625.0,0.0,muon,13
625.0,1.0,muon,13
626.0,0.0,muon,13
626.0,1.0,pion,211
627.0,0.0,muon,13
627.0,1.0,other,0
628.0,0.0,muon,13
628.0,1.0,pion,211
629.0,0.0,electron,11
629.0,1.0,electron,11
630.0,0.0,pion,211
630.0,1.0,pion,211
631.0,0.0,proton,2212
631.0,1.0,pion,211
631.0,2.0,proton,2212
632.0,0.0,pion,211
632.0,1.0,pion,211
633.0,0.0,muon,13
633.0,1.0,muon,13
634.0,0.0,pion,211
634.0,1.0,pion,211
635.0,0.0,proton,2212
635.0,1.0,proton,2212
636.0,0.0,pion,211
636.0,1.0,proton,2212
637.0,0.0,muon,13
637.0,1.0,pion,211
638.0,0.0,muon,13
638.0,1.0,pion,211
639.0,0.0,muon,13
639.0,1.0,proton,2212
640.0,0.0,proton,2212
640.0,1.0,pion,211
641.0,0.0,muon,13
641.0,1.0,muon,13
642.0,0.0,pion,211
642.0,1.0,proton,2212
643.0,0.0,muon,13
643.0,1.0,pion,211
644.0,0.0,muon,13
644.0,1.0,proton,2212
645.0,0.0,other,0
645.0,1.0,pion,211
645.0,2.0,electron,11
646.0,0.0,pion,211
646.0,1.0,other,0
647.0,0.0,other,0
647.0,1.0,other,0
648.0,0.0,muon,13
648.0,1.0,proton,2212
649.0,0.0,muon,13
649.0,1.0,other,0
649.0,2.0,other,0
650.0,0.0,pion,211
650.0,1.0,other,0
651.0,0.0,muon,13
651.0,1.0,proton,2212
651.0,2.0,pion,211
651.0,3.0,pion,211
652.0,0.0,muon,13
652.0,1.0,muon,13
653.0,0.0,proton,2212
653.0,1.0,proton,2212
654.0,0.0,muon,13
654.0,1.0,other,0
655.0,0.0,muon,13
655.0,1.0,proton,2212
656.0,0.0,muon,13
656.0,1.0,pion,211
657.0,0.0,pion,211
657.0,1.0,pion,211
658.0,0.0,pion,211
658.0,1.0,pion,211
659.0,0.0,muon,13
659.0,1.0,muon,13
660.0,0.0,muon,13
660.0,1.0,electron,11
661.0,0.0,proton,2212
661.0,1.0,proton,2212
662.0,0.0,muon,13
662.0,1.0,proton,2212
663.0,0.0,other,0
663.0,1.0,electron,11
663.0,2.0,proton,2212
664.0,0.0,pion,211
664.0,1.0,pion,211
665.0,0.0,muon,13
665.0,1.0,muon,13
666.0,0.0,muon,13
666.0,1.0,pion,211
667.0,0.0,pion,211
667.0,1.0,proton,2212
668.0,0.0,pion,211
668.0,1.0,other,0
669.0,0.0,muon,13
669.0,1.0,muon,13
670.0,0.0,muon,13
670.0,1.0,proton,2212
670.0,2.0,other,0
671.0,0.0,muon,13
671.0,1.0,proton,2212
672.0,0.0,muon,13
672.0,1.0,muon,13
673.0,0.0,proton,2212
673.0,1.0,proton,2212
674.0,0.0,pion,211
674.0,1.0,pion,211
675.0,0.0,muon,13
675.0,1.0,proton,2212
676.0,0.0,muon,13
676.0,1.0,other,0
677.0,0.0,muon,13
677.0,1.0,other,0
678.0,0.0,proton,2212
678.0,1.0,other,0
679.0,0.0,muon,13
679.0,1.0,pion,211
680.0,0.0,muon,13
680.0,1.0,pion,211
681.0,0.0,pion,211
681.0,1.0,other,0
682.0,0.0,proton,2212
682.0,1.0,proton,2212
683.0,0.0,muon,13
683.0,1.0,pion,211
684.0,0.0,pion,211
684.0,1.0,muon,13
684.0,2.0,other,0
685.0,0.0,pion,211
685.0,1.0,pion,211
686.0,0.0,muon,13
686.0,1.0,pion,211
687.0,0.0,other,0
687.0,1.0,proton,2212
688.0,0.0,muon,13
688.0,1.0,pion,211
689.0,0.0,muon,13
689.0,1.0,other,0
690.0,0.0,muon,13
690.0,1.0,muon,13
690.0,2.0,pion,211
691.0,0.0,muon,13
691.0,1.0,pion,211
692.0,0.0,muon,13
692.0,1.0,pion,211
693.0,0.0,muon,13
693.0,1.0,pion,211
693.0,2.0,pion,211
694.0,0.0,other,0
694.0,1.0,other,0
695.0,0.0,pion,211
695.0,1.0,other,0
696.0,0.0,muon,13
696.0,1.0,muon,13
697.0,0.0,other,0
697.0,1.0,pion,211
698.0,0.0,muon,13
698.0,1.0,proton,2212
699.0,0.0,proton,2212
699.0,1.0,pion,211
699.0,2.0,pion,211
700.0,0.0,muon,13
700.0,1.0,muon,13
700.0,2.0,other,0
701.0,0.0,muon,13
701.0,1.0,proton,2212
702.0,0.0,muon,13
702.0,1.0,muon,13
703.0,0.0,pion,211
703.0,1.0,other,0
704.0,0.0,muon,13
704.0,1.0,pion,211
705.0,0.0,muon,13
705.0,1.0,pion,211
706.0,0.0,other,0
706.0,1.0,pion,211
707.0,0.0,muon,13
707.0,1.0,proton,2212
708.0,0.0,electron,11
708.0,1.0,electron,11
709.0,0.0,muon,13
709.0,1.0,pion,211
710.0,0.0,pion,211
710.0,1.0,pion,211
711.0,0.0,pion,211
711.0,1.0,pion,211
712.0,0.0,pion,211
712.0,1.0,other,0
713.0,0.0,muon,13
713.0,1.0,other,0
714.0,0.0,pion,211
714.0,1.0,other,0
715.0,0.0,electron,11
715.0,1.0,other,0
716.0,0.0,other,0
716.0,1.0,pion,211
717.0,0.0,muon,13
717.0,1.0,proton,2212
718.0,0.0,muon,13
718.0,1.0,muon,13
719.0,0.0,muon,13
719.0,1.0,muon,13
720.0,0.0,muon,13
720.0,1.0,pion,211
720.0,2.0,pion,211
721.0,0.0,muon,13
721.0,1.0,pion,211
722.0,0.0,muon,13
722.0,1.0,muon,13
723.0,0.0,muon,13
723.0,1.0,electron,11
724.0,0.0,other,0
724.0,1.0,proton,2212
725.0,0.0,muon,13
725.0,1.0,muon,13
726.0,0.0,muon,13
726.0,1.0,proton,2212
727.0,0.0,muon,13
727.0,1.0,muon,13
727.0,2.0,pion,211
728.0,0.0,muon,13
728.0,1.0,pion,211
728.0,2.0,proton,2212
729.0,0.0,pion,211
729.0,1.0,other,0
730.0,0.0,muon,13
730.0,1.0,proton,2212
731.0,0.0,pion,211
731.0,1.0,pion,211
732.0,0.0,pion,211
732.0,1.0,other,0
733.0,0.0,muon,13
733.0,1.0,proton,2212
734.0,0.0,muon,13
734.0,1.0,pion,211
734.0,2.0,proton,2212
735.0,0.0,muon,13
735.0,1.0,proton,2212
736.0,0.0,other,0
736.0,1.0,proton,2212
737.0,0.0,electron,11
737.0,1.0,other,0
738.0,0.0,muon,13
738.0,1.0,pion,211
739.0,0.0,muon,13
739.0,1.0,pion,211
739.0,2.0,other,0
740.0,0.0,muon,13
740.0,1.0,other,0
740.0,2.0,electron,11
741.0,0.0,pion,211
741.0,1.0,other,0
742.0,0.0,pion,211
742.0,1.0,electron,11
743.0,0.0,muon,13
743.0,1.0,pion,211
744.0,0.0,muon,13
744.0,1.0,muon,13
745.0,0.0,other,0
745.0,1.0,pion,211
745.0,2.0,other,0
745.0,3.0,electron,11
746.0,0.0,muon,13
746.0,1.0,other,0
747.0,0.0,other,0
747.0,1.0,other,0
748.0,0.0,muon,13
748.0,1.0,other,0
749.0,0.0,muon,13
749.0,1.0,pion,211
750.0,0.0,electron,11
750.0,1.0,electron,11
751.0,0.0,muon,13
751.0,1.0,electron,11
752.0,0.0,pion,211
752.0,1.0,muon,13
752.0,2.0,other,0
753.0,0.0,muon,13
753.0,1.0,pion,211
754.0,0.0,pion,211
754.0,1.0,proton,2212
755.0,0.0,proton,2212
755.0,1.0,muon,13
756.0,0.0,muon,13
756.0,1.0,proton,2212
756.0,2.0,other,0
757.0,0.0,electron,11
757.0,1.0,electron,11
758.0,0.0,muon,13
758.0,1.0,pion,211
759.0,0.0,pion,211
759.0,1.0,other,0
760.0,0.0,muon,13
760.0,1.0,pion,211
761.0,0.0,electron,11
761.0,1.0,other,0
762.0,0.0,muon,13
762.0,1.0,muon,13
762.0,2.0,pion,211
763.0,0.0,muon,13
763.0,1.0,muon,13
763.0,2.0,proton,2212
764.0,0.0,electron,11
764.0,1.0,proton,2212
765.0,0.0,muon,13
765.0,1.0,other,0
766.0,0.0,muon,13
766.0,1.0,other,0
767.0,0.0,muon,13
767.0,1.0,other,0
768.0,0.0,muon,13
768.0,1.0,muon,13
769.0,0.0,pion,211
769.0,1.0,pion,211
770.0,0.0,muon,13
770.0,1.0,muon,13
771.0,0.0,muon,13
771.0,1.0,pion,211
772.0,0.0,proton,2212
772.0,1.0,other,0
773.0,0.0,muon,13
773.0,1.0,pion,211
774.0,0.0,muon,13
774.0,1.0,pion,211
775.0,0.0,muon,13
775.0,1.0,muon,13
776.0,0.0,muon,13
776.0,1.0,muon,13
777.0,0.0,muon,13
777.0,1.0,muon,13
778.0,0.0,muon,13
778.0,1.0,proton,2212
779.0,0.0,muon,13
779.0,1.0,electron,11
780.0,0.0,muon,13
780.0,1.0,muon,13
781.0,0.0,muon,13
781.0,1.0,pion,211
782.0,0.0,muon,13
782.0,1.0,pion,211
783.0,0.0,muon,13
783.0,1.0,pion,211
783.0,2.0,other,0
784.0,0.0,muon,13
784.0,1.0,proton,2212
785.0,0.0,electron,11
785.0,1.0,pion,211
786.0,0.0,pion,211
786.0,1.0,pion,211
787.0,0.0,muon,13
787.0,1.0,muon,13
788.0,0.0,muon,13
788.0,1.0,proton,2212
789.0,0.0,pion,211
789.0,1.0,pion,211
790.0,0.0,pion,211
790.0,1.0,pion,211
791.0,0.0,muon,13
791.0,1.0,other,0
792.0,0.0,muon,13
792.0,1.0,pion,211
792.0,2.0,electron,11
793.0,0.0,muon,13
793.0,1.0,electron,11
794.0,0.0,muon,13
794.0,1.0,muon,13
795.0,0.0,muon,13
795.0,1.0,pion,211
796.0,0.0,muon,13
796.0,1.0,proton,2212
797.0,0.0,muon,13
797.0,1.0,pion,211
798.0,0.0,muon,13
798.0,1.0,other,0
799.0,0.0,muon,13
799.0,1.0,electron,11
800.0,0.0,muon,13
800.0,1.0,proton,2212
801.0,0.0,pion,211
801.0,1.0,pion,211
802.0,0.0,proton,2212
802.0,1.0,pion,211
803.0,0.0,muon,13
803.0,1.0,other,0
803.0,2.0,proton,2212
804.0,0.0,muon,13
804.0,1.0,pion,211
805.0,0.0,muon,13
805.0,1.0,proton,2212
806.0,0.0,muon,13
806.0,1.0,electron,11
807.0,0.0,muon,13
807.0,1.0,muon,13
808.0,0.0,muon,13
808.0,1.0,pion,211
809.0,0.0,pion,211
809.0,1.0,pion,211
810.0,0.0,muon,13
810.0,1.0,muon,13
811.0,0.0,muon,13
811.0,1.0,muon,13
812.0,0.0,muon,13
812.0,1.0,muon,13
812.0,2.0,pion,211
813.0,0.0,pion,211
813.0,1.0,other,0
814.0,0.0,muon,13
814.0,1.0,proton,2212
815.0,0.0,pion,211
815.0,1.0,proton,2212
816.0,0.0,muon,13
816.0,1.0,other,0
817.0,0.0,muon,13
817.0,1.0,proton,2212
818.0,0.0,proton,2212
818.0,1.0,pion,211
818.0,2.0,other,0
819.0,0.0,muon,13
819.0,1.0,pion,211
820.0,0.0,muon,13
820.0,1.0,pion,211
821.0,0.0,muon,13
821.0,1.0,muon,13
821.0,2.0,other,0
822.0,0.0,proton,2212
822.0,1.0,proton,2212
823.0,0.0,muon,13
823.0,1.0,proton,2212
824.0,0.0,muon,13
824.0,1.0,pion,211
825.0,0.0,muon,13
825.0,1.0,other,0
825.0,2.0,other,0
826.0,0.0,muon,13
826.0,1.0,muon,13
827.0,0.0,muon,13
827.0,1.0,muon,13
828.0,0.0,muon,13
828.0,1.0,proton,2212
829.0,0.0,muon,13
829.0,1.0,muon,13
830.0,0.0,muon,13
830.0,1.0,proton,2212
831.0,0.0,muon,13
831.0,1.0,muon,13
832.0,0.0,muon,13
832.0,1.0,pion,211
833.0,0.0,muon,13
833.0,1.0,muon,13
834.0,0.0,muon,13
834.0,1.0,muon,13
835.0,0.0,muon,13
835.0,1.0,muon,13
836.0,0.0,muon,13
836.0,1.0,other,0
837.0,0.0,muon,13
837.0,1.0,other,0
838.0,0.0,muon,13
838.0,1.0,other,0
839.0,0.0,proton,2212
839.0,1.0,pion,211
840.0,0.0,other,0
840.0,1.0,proton,2212
841.0,0.0,muon,13
841.0,1.0,muon,13
841.0,2.0,proton,2212
842.0,0.0,muon,13
842.0,1.0,pion,211
843.0,0.0,muon,13
843.0,1.0,proton,2212
844.0,0.0,muon,13
844.0,1.0,muon,13
845.0,0.0,muon,13
845.0,1.0,electron,11
845.0,2.0,other,0
846.0,0.0,muon,13
846.0,1.0,pion,211
847.0,0.0,pion,211
847.0,1.0,pion,211
848.0,0.0,muon,13
848.0,1.0,pion,211
848.0,2.0,electron,11
849.0,0.0,muon,13
849.0,1.0,proton,2212
850.0,0.0,muon,13
850.0,1.0,muon,13
851.0,0.0,other,0
851.0,1.0,other,0
852.0,0.0,pion,211
852.0,1.0,other,0
853.0,0.0,muon,13
853.0,1.0,muon,13
854.0,0.0,muon,13
854.0,1.0,electron,11
855.0,0.0,proton,2212
855.0,1.0,pion,211
856.0,0.0,muon,13
856.0,1.0,electron,11
857.0,0.0,muon,13
857.0,1.0,pion,211
857.0,2.0,other,0
858.0,0.0,other,0
858.0,1.0,other,0
859.0,0.0,muon,13
859.0,1.0,muon,13
860.0,0.0,muon,13
860.0,1.0,muon,13
861.0,0.0,muon,13
861.0,1.0,muon,13
862.0,0.0,pion,211
862.0,1.0,pion,211
863.0,0.0,muon,13
863.0,1.0,other,0
864.0,0.0,muon,13
864.0,1.0,electron,11
865.0,0.0,pion,211
865.0,1.0,proton,2212
866.0,0.0,muon,13
866.0,1.0,other,0
867.0,0.0,pion,211
867.0,1.0,other,0
868.0,0.0,muon,13
868.0,1.0,muon,13
869.0,0.0,pion,211
869.0,1.0,muon,13
869.0,2.0,proton,2212
870.0,0.0,electron,11
870.0,1.0,electron,11
871.0,0.0,muon,13
871.0,1.0,pion,211
872.0,0.0,muon,13
872.0,1.0,muon,13
873.0,0.0,muon,13
873.0,1.0,other,0
874.0,0.0,muon,13
874.0,1.0,pion,211
875.0,0.0,muon,13
875.0,1.0,pion,211
876.0,0.0,muon,13
876.0,1.0,proton,2212
877.0,0.0,muon,13
877.0,1.0,proton,2212
878.0,0.0,muon,13
878.0,1.0,muon,13
879.0,0.0,muon,13
879.0,1.0,other,0
880.0,0.0,pion,211
880.0,1.0,pion,211
881.0,0.0,pion,211
881.0,1.0,pion,211
882.0,0.0,muon,13
882.0,1.0,electron,11
883.0,0.0,muon,13
883.0,1.0,pion,211
883.0,2.0,other,0
884.0,0.0,other,0
884.0,1.0,muon,13
884.0,2.0,pion,211
885.0,0.0,muon,13
885.0,1.0,proton,2212
886.0,0.0,muon,13
886.0,1.0,proton,2212
886.0,2.0,other,0
887.0,0.0,muon,13
887.0,1.0,other,0
888.0,0.0,muon,13
888.0,1.0,proton,2212
889.0,0.0,pion,211
889.0,1.0,proton,2212
890.0,0.0,muon,13
890.0,1.0,muon,13
891.0,0.0,muon,13
891.0,1.0,pion,211
892.0,0.0,muon,13
892.0,1.0,muon,13
893.0,0.0,muon,13
893.0,1.0,other,0
894.0,0.0,muon,13
894.0,1.0,muon,13
895.0,0.0,muon,13
895.0,1.0,pion,211
896.0,0.0,muon,13
896.0,1.0,pion,211
897.0,0.0,muon,13
897.0,1.0,muon,13
898.0,0.0,pion,211
898.0,1.0,pion,211
899.0,0.0,pion,211
899.0,1.0,pion,211
899.0,2.0,pion,211
900.0,0.0,muon,13
900.0,1.0,pion,211
901.0,0.0,pion,211
901.0,1.0,pion,211
902.0,0.0,muon,13
902.0,1.0,pion,211
903.0,0.0,proton,2212
903.0,1.0,electron,11
904.0,0.0,muon,13
904.0,1.0,muon,13
905.0,0.0,muon,13
905.0,1.0,muon,13
906.0,0.0,muon,13
906.0,1.0,pion,211
907.0,0.0,muon,13
907.0,1.0,proton,2212
908.0,0.0,pion,211
908.0,1.0,other,0
909.0,0.0,pion,211
909.0,1.0,other,0
910.0,0.0,pion,211
910.0,1.0,other,0
911.0,0.0,muon,13
911.0,1.0,pion,211
911.0,2.0,pion,211
912.0,0.0,muon,13
912.0,1.0,proton,2212
913.0,0.0,muon,13
913.0,1.0,pion,211
914.0,0.0,pion,211
914.0,1.0,other,0
915.0,0.0,muon,13
915.0,1.0,pion,211
916.0,0.0,muon,13
916.0,1.0,pion,211
917.0,0.0,muon,13
917.0,1.0,muon,13
918.0,0.0,muon,13
918.0,1.0,pion,211
919.0,0.0,muon,13
919.0,1.0,muon,13
920.0,0.0,pion,211
920.0,1.0,pion,211
921.0,0.0,pion,211
921.0,1.0,pion,211
922.0,0.0,muon,13
922.0,1.0,pion,211
923.0,0.0,muon,13
923.0,1.0,muon,13
924.0,0.0,muon,13
924.0,1.0,muon,13
925.0,0.0,muon,13
925.0,1.0,muon,13
926.0,0.0,muon,13
926.0,1.0,pion,211
927.0,0.0,muon,13
927.0,1.0,other,0
928.0,0.0,other,0
928.0,1.0,other,0
929.0,0.0,pion,211
929.0,1.0,electron,11
930.0,0.0,proton,2212
930.0,1.0,proton,2212
931.0,0.0,muon,13
931.0,1.0,muon,13
932.0,0.0,pion,211
932.0,1.0,proton,2212
932.0,2.0,pion,211
933.0,0.0,electron,11
933.0,1.0,other,0
