event_id,track_idx,predicted_label,predicted_pdg
934.0,0.0,muon,13
934.0,1.0,other,0
935.0,0.0,muon,13
935.0,1.0,proton,2212
936.0,0.0,muon,13
936.0,1.0,pion,211
936.0,2.0,proton,2212
937.0,0.0,proton,2212
937.0,1.0,pion,211
938.0,0.0,proton,2212
938.0,1.0,pion,211
939.0,0.0,other,0
939.0,1.0,electron,11
940.0,0.0,muon,13
940.0,1.0,pion,211
941.0,0.0,muon,13
941.0,1.0,proton,2212
942.0,0.0,pion,211
942.0,1.0,pion,211
943.0,0.0,muon,13
943.0,1.0,muon,13
943.0,2.0,electron,11
944.0,0.0,pion,211
944.0,1.0,pion,211
945.0,0.0,muon,13
945.0,1.0,muon,13
946.0,0.0,muon,13
946.0,1.0,other,0
947.0,0.0,muon,13
947.0,1.0,other,0
948.0,0.0,muon,13
948.0,1.0,pion,211
948.0,2.0,proton,2212
949.0,0.0,pion,211
949.0,1.0,other,0
950.0,0.0,proton,2212
950.0,1.0,pion,211
951.0,0.0,other,0
951.0,1.0,other,0
951.0,2.0,other,0
952.0,0.0,muon,13
952.0,1.0,muon,13
953.0,0.0,muon,13
953.0,1.0,proton,2212
954.0,0.0,muon,13
954.0,1.0,muon,13
955.0,0.0,muon,13
955.0,1.0,muon,13
956.0,0.0,muon,13
956.0,1.0,other,0
957.0,0.0,muon,13
957.0,1.0,proton,2212
958.0,0.0,pion,211
958.0,1.0,other,0
959.0,0.0,pion,211
959.0,1.0,electron,11
959.0,2.0,proton,2212
960.0,0.0,muon,13
960.0,1.0,proton,2212
961.0,0.0,pion,211
961.0,1.0,pion,211
962.0,0.0,other,0
962.0,1.0,other,0
963.0,0.0,muon,13
963.0,1.0,muon,13
964.0,0.0,muon,13
964.0,1.0,proton,2212
965.0,0.0,muon,13
965.0,1.0,muon,13
966.0,0.0,muon,13
966.0,1.0,other,0
967.0,0.0,electron,11
967.0,1.0,proton,2212
968.0,0.0,muon,13
968.0,1.0,other,0
968.0,2.0,muon,13
969.0,0.0,muon,13
969.0,1.0,proton,2212
970.0,0.0,pion,211
970.0,1.0,pion,211
971.0,0.0,muon,13
971.0,1.0,other,0
972.0,0.0,proton,2212
972.0,1.0,proton,2212
973.0,0.0,muon,13
973.0,1.0,pion,211
974.0,0.0,pion,211
974.0,1.0,muon,13
975.0,0.0,muon,13
975.0,1.0,pion,211
976.0,0.0,proton,2212
976.0,1.0,other,0
977.0,0.0,muon,13
977.0,1.0,muon,13
978.0,0.0,muon,13
978.0,1.0,muon,13
979.0,0.0,muon,13
979.0,1.0,pion,211
980.0,0.0,electron,11
980.0,1.0,other,0
981.0,0.0,pion,211
981.0,1.0,other,0
982.0,0.0,muon,13
982.0,1.0,muon,13
983.0,0.0,muon,13
983.0,1.0,pion,211
984.0,0.0,muon,13
984.0,1.0,pion,211
985.0,0.0,pion,211
985.0,1.0,proton,2212
986.0,0.0,muon,13
986.0,1.0,muon,13
987.0,0.0,muon,13
987.0,1.0,pion,211
988.0,0.0,other,0
988.0,1.0,electron,11
989.0,0.0,pion,211
989.0,1.0,proton,2212
990.0,0.0,muon,13
990.0,1.0,proton,2212
991.0,0.0,muon,13
991.0,1.0,proton,2212
992.0,0.0,muon,13
992.0,1.0,muon,13
993.0,0.0,pion,211
993.0,1.0,other,0
994.0,0.0,proton,2212
994.0,1.0,pion,211
995.0,0.0,proton,2212
995.0,1.0,other,0
996.0,0.0,muon,13
996.0,1.0,proton,2212
997.0,0.0,muon,13
997.0,1.0,proton,2212
998.0,0.0,proton,2212
998.0,1.0,other,0
999.0,0.0,electron,11
999.0,1.0,electron,11
1000.0,0.0,muon,13
1000.0,1.0,other,0
1001.0,0.0,proton,2212
1001.0,1.0,proton,2212
1001.0,2.0,proton,2212
1002.0,0.0,muon,13
1002.0,1.0,pion,211
1003.0,0.0,muon,13
1003.0,1.0,muon,13
1004.0,0.0,muon,13
1004.0,1.0,other,0
1005.0,0.0,proton,2212
1005.0,1.0,pion,211
1006.0,0.0,muon,13
1006.0,1.0,muon,13
1007.0,0.0,muon,13
1007.0,1.0,pion,211
1008.0,0.0,pion,211
1008.0,1.0,other,0
1009.0,0.0,muon,13
1009.0,1.0,proton,2212
1010.0,0.0,other,0
1010.0,1.0,proton,2212
1011.0,0.0,proton,2212
1011.0,1.0,muon,13
1012.0,0.0,pion,211
1012.0,1.0,muon,13
1013.0,0.0,muon,13
1013.0,1.0,pion,211
1014.0,0.0,muon,13
1014.0,1.0,electron,11
1015.0,0.0,other,0
1015.0,1.0,other,0
1016.0,0.0,muon,13
1016.0,1.0,muon,13
1017.0,0.0,muon,13
1017.0,1.0,muon,13
1018.0,0.0,pion,211
1018.0,1.0,pion,211
1019.0,0.0,pion,211
1019.0,1.0,pion,211
1020.0,0.0,muon,13
1020.0,1.0,muon,13
1021.0,0.0,pion,211
1021.0,1.0,pion,211
1022.0,0.0,muon,13
1022.0,1.0,other,0
1023.0,0.0,pion,211
1023.0,1.0,pion,211
1024.0,0.0,muon,13
1024.0,1.0,proton,2212
1025.0,0.0,muon,13
1025.0,1.0,muon,13
1026.0,0.0,muon,13
1026.0,1.0,muon,13
1026.0,2.0,proton,2212
1027.0,0.0,pion,211
1027.0,1.0,other,0
1028.0,0.0,muon,13
1028.0,1.0,pion,211
1029.0,0.0,muon,13
1029.0,1.0,muon,13
1030.0,0.0,muon,13
1030.0,1.0,electron,11
1030.0,2.0,other,0
1031.0,0.0,muon,13
1031.0,1.0,muon,13
1031.0,2.0,pion,211
1032.0,0.0,pion,211
1032.0,1.0,pion,211
1033.0,0.0,muon,13
1033.0,1.0,proton,2212
1034.0,0.0,muon,13
1034.0,1.0,proton,2212
1035.0,0.0,other,0
1035.0,1.0,pion,211
1036.0,0.0,muon,13
1036.0,1.0,proton,2212
1037.0,0.0,muon,13
1037.0,1.0,electron,11
1038.0,0.0,proton,2212
1038.0,1.0,other,0
1039.0,0.0,muon,13
1039.0,1.0,muon,13
1040.0,0.0,muon,13
1040.0,1.0,muon,13
1041.0,0.0,muon,13
1041.0,1.0,pion,211
1042.0,0.0,muon,13
1042.0,1.0,muon,13
1043.0,0.0,muon,13
1043.0,1.0,other,0
1044.0,0.0,muon,13
1044.0,1.0,pion,211
1045.0,0.0,other,0
1045.0,1.0,other,0
1046.0,0.0,pion,211
1046.0,1.0,other,0
1047.0,0.0,muon,13
1047.0,1.0,other,0
1048.0,0.0,pion,211
1048.0,1.0,proton,2212
1049.0,0.0,other,0
1049.0,1.0,other,0
1050.0,0.0,muon,13
1050.0,1.0,muon,13
1051.0,0.0,muon,13
1051.0,1.0,muon,13
1052.0,0.0,pion,211
1052.0,1.0,pion,211
1053.0,0.0,muon,13
1053.0,1.0,muon,13
1054.0,0.0,muon,13
1054.0,1.0,proton,2212
1055.0,0.0,pion,211
1055.0,1.0,pion,211
1056.0,0.0,muon,13
1056.0,1.0,muon,13
1056.0,2.0,pion,211
1057.0,0.0,muon,13
1057.0,1.0,pion,211
1058.0,0.0,muon,13
1058.0,1.0,other,0
1058.0,2.0,proton,2212
1059.0,0.0,pion,211
1059.0,1.0,pion,211
1060.0,0.0,other,0
1060.0,1.0,pion,211
1061.0,0.0,muon,13
1061.0,1.0,pion,211
1062.0,0.0,pion,211
1062.0,1.0,other,0
1063.0,0.0,pion,211
1063.0,1.0,pion,211
1064.0,0.0,muon,13
1064.0,1.0,muon,13
1064.0,2.0,pion,211
1065.0,0.0,other,0
1065.0,1.0,pion,211
1066.0,0.0,muon,13
1066.0,1.0,muon,13
1067.0,0.0,muon,13
1067.0,1.0,proton,2212
1068.0,0.0,muon,13
1068.0,1.0,pion,211
1069.0,0.0,muon,13
1069.0,1.0,other,0
1070.0,0.0,pion,211
1070.0,1.0,proton,2212
1071.0,0.0,muon,13
1071.0,1.0,proton,2212
1072.0,0.0,pion,211
1072.0,1.0,pion,211
1073.0,0.0,pion,211
1073.0,1.0,pion,211
1074.0,0.0,muon,13
1074.0,1.0,other,0
1075.0,0.0,muon,13
1075.0,1.0,muon,13
1076.0,0.0,pion,211
1076.0,1.0,proton,2212
1077.0,0.0,electron,11
1077.0,1.0,proton,2212
1078.0,0.0,muon,13
1078.0,1.0,other,0
1079.0,0.0,other,0
1079.0,1.0,proton,2212
1079.0,2.0,other,0
1080.0,0.0,other,0
1080.0,1.0,pion,211
1081.0,0.0,muon,13
1081.0,1.0,proton,2212
1081.0,2.0,pion,211
1082.0,0.0,muon,13
1082.0,1.0,pion,211
1083.0,0.0,electron,11
1083.0,1.0,other,0
1084.0,0.0,muon,13
1084.0,1.0,muon,13
1084.0,2.0,muon,13
1085.0,0.0,muon,13
1085.0,1.0,other,0
1086.0,0.0,muon,13
1086.0,1.0,muon,13
1087.0,0.0,muon,13
1087.0,1.0,pion,211
1088.0,0.0,muon,13
1088.0,1.0,proton,2212
1089.0,0.0,muon,13
1089.0,1.0,pion,211
1090.0,0.0,muon,13
1090.0,1.0,proton,2212
1091.0,0.0,pion,211
1091.0,1.0,other,0
1092.0,0.0,pion,211
1092.0,1.0,proton,2212
1093.0,0.0,muon,13
1093.0,1.0,pion,211
1094.0,0.0,muon,13
1094.0,1.0,muon,13
1095.0,0.0,muon,13
1095.0,1.0,proton,2212
1096.0,0.0,electron,11
1096.0,1.0,other,0
1097.0,0.0,muon,13
1097.0,1.0,pion,211
1098.0,0.0,muon,13
1098.0,1.0,muon,13
1098.0,2.0,proton,2212
1099.0,0.0,muon,13
1099.0,1.0,pion,211
1100.0,0.0,muon,13
1100.0,1.0,pion,211
1101.0,0.0,other,0
1101.0,1.0,other,0
1102.0,0.0,muon,13
1102.0,1.0,muon,13
1103.0,0.0,other,0
1103.0,1.0,pion,211
1104.0,0.0,muon,13
1104.0,1.0,pion,211
1104.0,2.0,other,0
1105.0,0.0,other,0
1105.0,1.0,other,0
1106.0,0.0,proton,2212
1106.0,1.0,proton,2212
1107.0,0.0,pion,211
1107.0,1.0,pion,211
1108.0,0.0,muon,13
1108.0,1.0,electron,11
1109.0,0.0,muon,13
1109.0,1.0,muon,13
1110.0,0.0,other,0
1110.0,1.0,other,0
1111.0,0.0,muon,13
1111.0,1.0,muon,13
1112.0,0.0,muon,13
1112.0,1.0,pion,211
1113.0,0.0,electron,11
1113.0,1.0,electron,11
1114.0,0.0,muon,13
1114.0,1.0,proton,2212
1115.0,0.0,muon,13
1115.0,1.0,muon,13
1116.0,0.0,muon,13
1116.0,1.0,pion,211
1117.0,0.0,pion,211
1117.0,1.0,proton,2212
1118.0,0.0,pion,211
1118.0,1.0,pion,211
1119.0,0.0,muon,13
1119.0,1.0,muon,13
1120.0,0.0,proton,2212
1120.0,1.0,proton,2212
1121.0,0.0,pion,211
1121.0,1.0,pion,211
1122.0,0.0,muon,13
1122.0,1.0,pion,211
1123.0,0.0,proton,2212
1123.0,1.0,electron,11
1124.0,0.0,muon,13
1124.0,1.0,other,0
1125.0,0.0,proton,2212
1125.0,1.0,proton,2212
1126.0,0.0,muon,13
1126.0,1.0,pion,211
1127.0,0.0,muon,13
1127.0,1.0,other,0
1128.0,0.0,other,0
1128.0,1.0,proton,2212
1129.0,0.0,proton,2212
1129.0,1.0,other,0
1130.0,0.0,pion,211
1130.0,1.0,proton,2212
1131.0,0.0,muon,13
1131.0,1.0,muon,13
1132.0,0.0,muon,13
1132.0,1.0,proton,2212
1133.0,0.0,muon,13
1133.0,1.0,proton,2212
1134.0,0.0,muon,13
1134.0,1.0,proton,2212
1135.0,0.0,muon,13
1135.0,1.0,proton,2212
1136.0,0.0,muon,13
1136.0,1.0,pion,211
1137.0,0.0,other,0
1137.0,1.0,pion,211
1138.0,0.0,pion,211
1138.0,1.0,proton,2212
1139.0,0.0,muon,13
1139.0,1.0,pion,211
1139.0,2.0,pion,211
1140.0,0.0,pion,211
1140.0,1.0,electron,11
1141.0,0.0,muon,13
1141.0,1.0,proton,2212
1142.0,0.0,muon,13
1142.0,1.0,pion,211
1143.0,0.0,muon,13
1143.0,1.0,muon,13
1144.0,0.0,muon,13
1144.0,1.0,proton,2212
1145.0,0.0,proton,2212
1145.0,1.0,other,0
1146.0,0.0,proton,2212
1146.0,1.0,proton,2212
1147.0,0.0,muon,13
1147.0,1.0,other,0
1147.0,2.0,pion,211
1148.0,0.0,proton,2212
1148.0,1.0,proton,2212
1149.0,0.0,muon,13
1149.0,1.0,other,0
1150.0,0.0,pion,211
1150.0,1.0,pion,211
1151.0,0.0,pion,211
1151.0,1.0,pion,211
1152.0,0.0,muon,13
1152.0,1.0,muon,13
1153.0,0.0,muon,13
1153.0,1.0,pion,211
1154.0,0.0,muon,13
1154.0,1.0,muon,13
1154.0,2.0,pion,211
1155.0,0.0,muon,13
1155.0,1.0,proton,2212
1156.0,0.0,muon,13
1156.0,1.0,proton,2212
1156.0,2.0,proton,2212
1157.0,0.0,other,0
1157.0,1.0,other,0
1158.0,0.0,muon,13
1158.0,1.0,muon,13
1158.0,2.0,proton,2212
1159.0,0.0,proton,2212
1159.0,1.0,proton,2212
1160.0,0.0,muon,13
1160.0,1.0,muon,13
1160.0,2.0,muon,13
1161.0,0.0,muon,13
1161.0,1.0,muon,13
1162.0,0.0,muon,13
1162.0,1.0,other,0
1163.0,0.0,pion,211
1163.0,1.0,proton,2212
1164.0,0.0,muon,13
1164.0,1.0,pion,211
1165.0,0.0,muon,13
1165.0,1.0,pion,211
1166.0,0.0,muon,13
1166.0,1.0,other,0
1167.0,0.0,muon,13
1167.0,1.0,pion,211
1168.0,0.0,muon,13
1168.0,1.0,muon,13
1169.0,0.0,muon,13
1169.0,1.0,other,0
1170.0,0.0,muon,13
1170.0,1.0,other,0
1171.0,0.0,muon,13
1171.0,1.0,proton,2212
1172.0,0.0,muon,13
1172.0,1.0,pion,211
1173.0,0.0,muon,13
1173.0,1.0,pion,211
1174.0,0.0,muon,13
1174.0,1.0,other,0
1175.0,0.0,muon,13
1175.0,1.0,muon,13
1176.0,0.0,muon,13
1176.0,1.0,muon,13
1176.0,2.0,pion,211
1177.0,0.0,muon,13
1177.0,1.0,muon,13
1178.0,0.0,proton,2212
1178.0,1.0,muon,13
1179.0,0.0,other,0
1179.0,1.0,pion,211
1180.0,0.0,muon,13
1180.0,1.0,muon,13
1181.0,0.0,other,0
1181.0,1.0,proton,2212
1182.0,0.0,other,0
1182.0,1.0,pion,211
1182.0,2.0,other,0
1183.0,0.0,muon,13
1183.0,1.0,other,0
1184.0,0.0,pion,211
1184.0,1.0,proton,2212
1185.0,0.0,muon,13
1185.0,1.0,muon,13
1186.0,0.0,electron,11
1186.0,1.0,electron,11
1187.0,0.0,pion,211
1187.0,1.0,pion,211
1188.0,0.0,muon,13
1188.0,1.0,muon,13
1189.0,0.0,muon,13
1189.0,1.0,proton,2212
1190.0,0.0,muon,13
1190.0,1.0,muon,13
1191.0,0.0,muon,13
1191.0,1.0,muon,13
1191.0,2.0,pion,211
1192.0,0.0,muon,13
1192.0,1.0,proton,2212
1193.0,0.0,pion,211
1193.0,1.0,pion,211
1194.0,0.0,proton,2212
1194.0,1.0,other,0
1195.0,0.0,muon,13
1195.0,1.0,muon,13
1196.0,0.0,muon,13
1196.0,1.0,proton,2212
1197.0,0.0,muon,13
1197.0,1.0,other,0
1198.0,0.0,muon,13
1198.0,1.0,muon,13
1199.0,0.0,muon,13
1199.0,1.0,muon,13
1200.0,0.0,muon,13
1200.0,1.0,other,0
1201.0,0.0,pion,211
1201.0,1.0,pion,211
1202.0,0.0,other,0
1202.0,1.0,proton,2212
1203.0,0.0,muon,13
1203.0,1.0,other,0
1204.0,0.0,muon,13
1204.0,1.0,other,0
1205.0,0.0,proton,2212
1205.0,1.0,proton,2212
1206.0,0.0,muon,13
1206.0,1.0,muon,13
1206.0,2.0,muon,13
1207.0,0.0,proton,2212
1207.0,1.0,pion,211
1207.0,2.0,other,0
1208.0,0.0,muon,13
1208.0,1.0,muon,13
1209.0,0.0,muon,13
1209.0,1.0,proton,2212
1210.0,0.0,pion,211
1210.0,1.0,pion,211
1211.0,0.0,other,0
1211.0,1.0,pion,211
1212.0,0.0,muon,13
1212.0,1.0,proton,2212
1212.0,2.0,proton,2212
1213.0,0.0,muon,13
1213.0,1.0,pion,211
1214.0,0.0,pion,211
1214.0,1.0,other,0
1215.0,0.0,muon,13
1215.0,1.0,pion,211
1216.0,0.0,pion,211
1216.0,1.0,pion,211
1217.0,0.0,electron,11
1217.0,1.0,other,0
1218.0,0.0,muon,13
1218.0,1.0,muon,13
1219.0,0.0,pion,211
1219.0,1.0,proton,2212
1220.0,0.0,muon,13
1220.0,1.0,other,0
1221.0,0.0,muon,13
1221.0,1.0,muon,13
1222.0,0.0,electron,11
1222.0,1.0,pion,211
1223.0,0.0,muon,13
1223.0,1.0,muon,13
1224.0,0.0,muon,13
1224.0,1.0,proton,2212
1224.0,2.0,electron,11
1225.0,0.0,muon,13
1225.0,1.0,muon,13
1226.0,0.0,proton,2212
1226.0,1.0,pion,211
1226.0,2.0,muon,13
1227.0,0.0,muon,13
1227.0,1.0,muon,13
1228.0,0.0,other,0
1228.0,1.0,other,0
1229.0,0.0,other,0
1229.0,1.0,other,0
1230.0,0.0,muon,13
1230.0,1.0,muon,13
1231.0,0.0,pion,211
1231.0,1.0,proton,2212
1232.0,0.0,muon,13
1232.0,1.0,proton,2212
1233.0,0.0,proton,2212
1233.0,1.0,pion,211
1234.0,0.0,muon,13
1234.0,1.0,muon,13
1235.0,0.0,proton,2212
1235.0,1.0,electron,11
1236.0,0.0,muon,13
1236.0,1.0,proton,2212
1236.0,2.0,pion,211
1237.0,0.0,other,0
1237.0,1.0,proton,2212
1238.0,0.0,pion,211
1238.0,1.0,other,0
1239.0,0.0,muon,13
1239.0,1.0,pion,211
1240.0,0.0,muon,13
1240.0,1.0,muon,13
1241.0,0.0,muon,13
1241.0,1.0,muon,13
1242.0,0.0,pion,211
1242.0,1.0,proton,2212
1242.0,2.0,pion,211
1243.0,0.0,pion,211
1243.0,1.0,pion,211
1244.0,0.0,muon,13
1244.0,1.0,proton,2212
1245.0,0.0,other,0
1245.0,1.0,pion,211
1246.0,0.0,muon,13
1246.0,1.0,pion,211
1247.0,0.0,muon,13
1247.0,1.0,muon,13
1248.0,0.0,pion,211
1248.0,1.0,proton,2212
1249.0,0.0,muon,13
1249.0,1.0,pion,211
1250.0,0.0,pion,211
1250.0,1.0,pion,211
1251.0,0.0,pion,211
1251.0,1.0,pion,211
1252.0,0.0,muon,13
1252.0,1.0,muon,13
1252.0,2.0,pion,211
1253.0,0.0,muon,13
1253.0,1.0,muon,13
1253.0,2.0,pion,211
1254.0,0.0,pion,211
1254.0,1.0,other,0
1255.0,0.0,muon,13
1255.0,1.0,other,0
1256.0,0.0,muon,13
1256.0,1.0,proton,2212
1256.0,2.0,pion,211
1257.0,0.0,muon,13
1257.0,1.0,proton,2212
1258.0,0.0,other,0
1258.0,1.0,pion,211
1259.0,0.0,muon,13
1259.0,1.0,muon,13
1260.0,0.0,pion,211
1260.0,1.0,pion,211
1261.0,0.0,muon,13
1261.0,1.0,pion,211
1262.0,0.0,muon,13
1262.0,1.0,muon,13
1263.0,0.0,muon,13
1263.0,1.0,proton,2212
1264.0,0.0,muon,13
1264.0,1.0,muon,13
1265.0,0.0,proton,2212
1265.0,1.0,pion,211
1266.0,0.0,muon,13
1266.0,1.0,pion,211
1267.0,0.0,muon,13
1267.0,1.0,pion,211
1268.0,0.0,muon,13
1268.0,1.0,proton,2212
1268.0,2.0,muon,13
1269.0,0.0,pion,211
1269.0,1.0,pion,211
1270.0,0.0,pion,211
1270.0,1.0,pion,211
1271.0,0.0,proton,2212
1271.0,1.0,electron,11
1272.0,0.0,proton,2212
1272.0,1.0,pion,211
1273.0,0.0,pion,211
1273.0,1.0,other,0
1274.0,0.0,other,0
1274.0,1.0,pion,211
1275.0,0.0,other,0
1275.0,1.0,pion,211
1276.0,0.0,muon,13
1276.0,1.0,proton,2212
1277.0,0.0,muon,13
1277.0,1.0,muon,13
1278.0,0.0,proton,2212
1278.0,1.0,pion,211
1279.0,0.0,pion,211
1279.0,1.0,pion,211
1280.0,0.0,muon,13
1280.0,1.0,muon,13
1281.0,0.0,muon,13
1281.0,1.0,proton,2212
1282.0,0.0,muon,13
1282.0,1.0,pion,211
1283.0,0.0,pion,211
1283.0,1.0,other,0
1284.0,0.0,muon,13
1284.0,1.0,electron,11
1285.0,0.0,muon,13
1285.0,1.0,pion,211
1286.0,0.0,muon,13
1286.0,1.0,muon,13
1287.0,0.0,muon,13
1287.0,1.0,muon,13
1288.0,0.0,electron,11
1288.0,1.0,electron,11
1289.0,0.0,muon,13
1289.0,1.0,muon,13
1290.0,0.0,pion,211
1290.0,1.0,other,0
1291.0,0.0,electron,11
1291.0,1.0,pion,211
1292.0,0.0,proton,2212
1292.0,1.0,muon,13
1293.0,0.0,muon,13
1293.0,1.0,muon,13
1294.0,0.0,muon,13
1294.0,1.0,pion,211
1295.0,0.0,muon,13
1295.0,1.0,muon,13
1296.0,0.0,muon,13
1296.0,1.0,muon,13
1297.0,0.0,other,0
1297.0,1.0,proton,2212
1298.0,0.0,electron,11
1298.0,1.0,electron,11
1299.0,0.0,muon,13
1299.0,1.0,other,0
1300.0,0.0,other,0
1300.0,1.0,other,0
1300.0,2.0,other,0
1301.0,0.0,muon,13
1301.0,1.0,other,0
1302.0,0.0,pion,211
1302.0,1.0,pion,211
1303.0,0.0,muon,13
1303.0,1.0,muon,13
1303.0,2.0,proton,2212
1304.0,0.0,muon,13
1304.0,1.0,proton,2212
1305.0,0.0,muon,13
1305.0,1.0,pion,211
1306.0,0.0,muon,13
1306.0,1.0,pion,211
1307.0,0.0,muon,13
1307.0,1.0,pion,211
1308.0,0.0,muon,13
1308.0,1.0,muon,13
1309.0,0.0,proton,2212
1309.0,1.0,electron,11
1310.0,0.0,muon,13
1310.0,1.0,muon,13
1311.0,0.0,muon,13
1311.0,1.0,proton,2212
1312.0,0.0,muon,13
1312.0,1.0,other,0
1313.0,0.0,muon,13
1313.0,1.0,muon,13
1314.0,0.0,muon,13
1314.0,1.0,pion,211
1315.0,0.0,muon,13
1315.0,1.0,muon,13
1316.0,0.0,muon,13
1316.0,1.0,pion,211
1317.0,0.0,muon,13
1317.0,1.0,pion,211
1318.0,0.0,muon,13
1318.0,1.0,pion,211
1319.0,0.0,muon,13
1319.0,1.0,muon,13
1320.0,0.0,muon,13
1320.0,1.0,muon,13
1321.0,0.0,muon,13
1321.0,1.0,muon,13
1322.0,0.0,proton,2212
1322.0,1.0,other,0
1323.0,0.0,muon,13
1323.0,1.0,other,0
1324.0,0.0,muon,13
1324.0,1.0,pion,211
1325.0,0.0,muon,13
1325.0,1.0,muon,13
1326.0,0.0,other,0
1326.0,1.0,other,0
1327.0,0.0,muon,13
1327.0,1.0,muon,13
1328.0,0.0,muon,13
1328.0,1.0,other,0
1329.0,0.0,other,0
1329.0,1.0,muon,13
1329.0,2.0,other,0
1330.0,0.0,muon,13
1330.0,1.0,muon,13
1330.0,2.0,proton,2212
1331.0,0.0,pion,211
1331.0,1.0,pion,211
1332.0,0.0,other,0
1332.0,1.0,proton,2212
1333.0,0.0,muon,13
1333.0,1.0,other,0
1334.0,0.0,muon,13
1334.0,1.0,proton,2212
1335.0,0.0,muon,13
1335.0,1.0,proton,2212
1336.0,0.0,pion,211
1336.0,1.0,electron,11
1337.0,0.0,muon,13
1337.0,1.0,pion,211
1338.0,0.0,muon,13
1338.0,1.0,proton,2212
1339.0,0.0,other,0
1339.0,1.0,pion,211
1340.0,0.0,muon,13
1340.0,1.0,pion,211
1341.0,0.0,muon,13
1341.0,1.0,muon,13
1342.0,0.0,other,0
1342.0,1.0,other,0
1343.0,0.0,muon,13
1343.0,1.0,pion,211
1344.0,0.0,pion,211
1344.0,1.0,pion,211
1345.0,0.0,muon,13
1345.0,1.0,muon,13
1346.0,0.0,muon,13
1346.0,1.0,muon,13
1347.0,0.0,muon,13
1347.0,1.0,pion,211
1348.0,0.0,proton,2212
1348.0,1.0,pion,211
1349.0,0.0,other,0
1349.0,1.0,other,0
1350.0,0.0,muon,13
1350.0,1.0,pion,211
1350.0,2.0,proton,2212
1351.0,0.0,pion,211
1351.0,1.0,pion,211
1352.0,0.0,muon,13
1352.0,1.0,pion,211
1352.0,2.0,pion,211
1353.0,0.0,muon,13
1353.0,1.0,muon,13
1353.0,2.0,pion,211
1354.0,0.0,other,0
1354.0,1.0,other,0
1355.0,0.0,muon,13
1355.0,1.0,pion,211
1355.0,2.0,pion,211
1356.0,0.0,muon,13
1356.0,1.0,muon,13
1357.0,0.0,other,0
1357.0,1.0,other,0
1358.0,0.0,muon,13
1358.0,1.0,other,0
1359.0,0.0,pion,211
1359.0,1.0,pion,211
1359.0,2.0,other,0
1360.0,0.0,pion,211
1360.0,1.0,other,0
1361.0,0.0,muon,13
1361.0,1.0,proton,2212
1362.0,0.0,pion,211
1362.0,1.0,other,0
1363.0,0.0,muon,13
1363.0,1.0,muon,13
1364.0,0.0,proton,2212
1364.0,1.0,pion,211
1365.0,0.0,muon,13
1365.0,1.0,pion,211
1365.0,2.0,proton,2212
1366.0,0.0,muon,13
1366.0,1.0,proton,2212
1367.0,0.0,muon,13
1367.0,1.0,proton,2212
1368.0,0.0,muon,13
1368.0,1.0,muon,13
1369.0,0.0,muon,13
1369.0,1.0,proton,2212
1370.0,0.0,other,0
1370.0,1.0,other,0
1371.0,0.0,muon,13
1371.0,1.0,other,0
1372.0,0.0,pion,211
1372.0,1.0,pion,211
1373.0,0.0,muon,13
1373.0,1.0,pion,211
1374.0,0.0,proton,2212
1374.0,1.0,proton,2212
1375.0,0.0,muon,13
1375.0,1.0,muon,13
1375.0,2.0,pion,211
1376.0,0.0,muon,13
1376.0,1.0,muon,13
1377.0,0.0,pion,211
1377.0,1.0,pion,211
1378.0,0.0,pion,211
1378.0,1.0,electron,11
1379.0,0.0,muon,13
1379.0,1.0,muon,13
